ts,changsha,foshan,fuzhou,guangzhou,guiyang,kunming,nanchang,nanning,xiamen
5415,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5420,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5425,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5430,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5435,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5440,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5445,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5450,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5455,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5460,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5465,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5470,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5475,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5480,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5485,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5490,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5495,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5500,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5505,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5510,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5515,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5520,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5525,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5530,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5535,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5540,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5545,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5550,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5555,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5560,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5565,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5570,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5575,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5580,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5585,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5590,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5595,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5600,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5605,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5610,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5615,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5620,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5625,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5630,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5635,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5640,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5645,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5650,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5655,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5660,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5665,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5670,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5675,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5680,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5685,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5690,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5695,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5700,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5705,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5710,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5715,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5720,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5725,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5730,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5735,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5740,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5745,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5750,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5755,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5760,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5765,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5770,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5775,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5780,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5785,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5790,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5795,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5800,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5805,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5810,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5815,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5820,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5825,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5830,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5835,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5840,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5845,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5850,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5855,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5860,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5865,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5870,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5875,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5880,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5885,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5890,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5895,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5900,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5905,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5910,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5915,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5920,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5925,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5930,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5935,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5940,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5945,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5950,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5955,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5960,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5965,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5970,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5975,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5980,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5985,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5990,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
5995,8.37,1.47,41.03,3.7,24.71,4.16,8.07,17.11,10.98
6000,6.74,1.44,37.55,3.16,24.59,4.51,7.16,16.69,11.07
